feature,importance_gain,importance_split
x_480m_PremiumDiff_neut,2505297.0,3
x_120m_L2C_neut,2357340.0,1
x_30m_PremiumDiff_neut,2276394.0,3
x_120m_Close_Diff_Rate_neut,2087221.0,2
x_120m_CrowdingPressure_neut,2042960.0,2
x_120m_L2C,1926044.0,2
x_60m_OI_Price_Ratio,1836923.0,2
x_60m_EffRatio,1765000.0,2
x_1m_Premium,1757455.0,2
x_30m_PremiumDiff,1655820.0,2
x_240m_O2L,1615008.0,2
x_240m_OI_Chg_neut,1581524.0,2
x_5m_O2L,1572104.0,2
x_1m_Premium_neut,1564930.0,1
x_15m_OI_Chg,1398940.0,1
x_240m_O2C,1290270.0,1
x_5m_C2VWAP,1253890.0,1
x_120m_O2L_neut,1231237.0,2
x_1m_H2C_neut,1132990.0,1
x_240m_PremiumDiff,902771.0,1
x_5m_PctB_neut,771486.0,1
x_60m_PremiumDiff_neut,749777.0,1
x_1440m_PremiumDiff,696725.0,1
x_240m_O2L_neut,686704.0,1
x_120m_H2L_Vol,679387.0,1
x_5m_O2C,675478.0,1
x_5m_PremiumDiff,664580.0,1
x_5m_O2H_neut,633422.0,1
x_480m_O2C_neut,585396.0,1
x_1m_H2L_Vol,540847.0,1
x_15m_O2L,534646.0,1
x_1m_O2H_neut,516174.0,1
x_5m_L2C_neut,0.0,0
x_5m_O2C_neut,0.0,0
x_5m_L2C,0.0,0
x_5m_H2C_neut,0.0,0
x_5m_O2L_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_5m_O2H,0.0,0
x_720m_O2H_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_O2L,0.0,0
x_720m_H2L_Vol,0.0,0
x_720m_H2C_neut,0.0,0
x_720m_O2L_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_60m_Vol_neut,0.0,0
x_60m_PremiumDiff,0.0,0
x_60m_OI_Chg,0.0,0
x_5m_PremiumDiff_neut,0.0,0
x_60m_O2L_neut,0.0,0
x_60m_O2L,0.0,0
x_60m_O2H_neut,0.0,0
x_5m_H2C,0.0,0
x_60m_H2C,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_RatioSkew_neut,0.0,0
x_5m_RVol,0.0,0
x_720m_O2H,0.0,0
x_5m_Premium_neut,0.0,0
x_60m_O2H,0.0,0
x_240m_PctB_neut,0.0,0
x_480m_PremiumDiff,0.0,0
x_1440m_O2H_neut,0.0,0
x_15m_O2L_neut,0.0,0
x_15m_O2H_neut,0.0,0
x_15m_O2H,0.0,0
x_15m_L2C,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_H2C_neut,0.0,0
x_15m_H2C,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_O2H,0.0,0
x_15m_PremiumDiff,0.0,0
x_1440m_O2C_neut,0.0,0
x_1440m_L2C,0.0,0
x_120m_PremiumDiff,0.0,0
x_120m_OI_Chg_neut,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_O2L,0.0,0
x_120m_O2H_neut,0.0,0
x_120m_O2H,0.0,0
x_120m_NetTaker_neut,0.0,0
x_120m_H2C,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_480m_O2L_neut,0.0,0
x_30m_L2C_neut,0.0,0
x_480m_O2L,0.0,0
x_480m_O2H_neut,0.0,0
x_480m_H2C_neut,0.0,0
x_480m_EffRatio,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2L_neut,0.0,0
x_30m_O2H_neut,0.0,0
x_30m_O2H,0.0,0
x_30m_O2C,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_1m_C2VWAP,0.0,0
x_240m_C2VWAP_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_O2L_neut,0.0,0
x_1m_O2L,0.0,0
x_1m_L2C_neut,0.0,0
x_1m_L2C,0.0,0
x_1m_H2L_Vol_neut,0.0,0
x_1m_H2C,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_720m_PremiumDiff_neut,0.0,0
