feature,importance_gain,importance_split
x_120m_VolDiff_neut,126829409.0,152
x_720m_OI_Chg_neut,126276144.0,184
x_720m_OI_Price_Ratio_neut,125475811.0,127
x_30m_OI_Chg,123433782.0,169
x_240m_OI_Chg_neut,123170651.0,166
x_1440m_RatioSkewDiff_neut,122931562.0,126
x_240m_O2C,121990227.0,173
x_720m_Close_Diff_Rate_neut,121450578.0,183
x_480m_RatioSkewDiff_neut,121347827.0,120
x_480m_H2C_neut,120672215.0,155
x_5m_RVol_neut,118270665.0,157
x_120m_O2L_neut,117920721.0,148
x_480m_O2L_neut,116309236.0,151
x_240m_O2L,115845452.0,133
x_720m_H2C_neut,115649685.0,154
x_5m_H2L_Vol_neut,115396603.0,148
x_1m_H2L_Vol,115311042.0,152
x_60m_O2H_neut,115013379.0,154
x_5m_L2C_neut,114938370.0,162
x_720m_OI_XSkew,114599590.0,140
x_1440m_OI_Price_Ratio_neut,113434548.0,109
x_240m_NetTaker_neut,113107959.0,121
x_30m_O2L_neut,112611870.0,142
x_120m_Vol,112564272.0,111
x_5m_Premium_neut,112463270.0,155
x_1m_PremiumDiff,111684139.0,145
x_120m_C2VWAP_neut,111642262.0,161
x_240m_OI_P_Corr,110656161.0,142
x_1440m_H2C_neut,110517211.0,160
x_1440m_EffRatio,110207740.0,125
x_5m_L2C,110013375.0,144
x_240m_C2VWAP_neut,109641441.0,147
x_120m_OI_Chg_neut,108028991.0,142
x_60m_H2C,106647745.0,139
x_720m_OI_Z_neut,106567768.0,127
x_720m_OI_Price_Ratio,106432810.0,121
x_5m_O2H,106293877.0,136
x_1m_L2C_neut,104717791.0,137
x_240m_EffRatio_neut,104643313.0,116
x_120m_H2C,103428534.0,139
x_240m_PremiumDiff,102236998.0,122
x_15m_O2L,101444212.0,131
x_60m_Vol_neut,101443251.0,130
x_30m_L2C_neut,101244473.0,135
x_60m_Close_Diff_Rate,101090839.0,142
x_1440m_PctB,100354260.0,128
x_480m_PremiumDiff,99971630.0,128
x_480m_O2C_neut,99731170.0,143
x_30m_O2C,98265658.0,130
x_240m_PremiumDiff_neut,97729417.0,133
x_1440m_PremiumDiff_neut,97471029.0,138
x_60m_PremiumDiff,96861945.0,134
x_720m_PremiumDiff,96426517.0,121
x_240m_O2L_neut,96307456.0,124
x_60m_O2L,95328735.0,126
x_1440m_Close_Diff_Rate_neut,94785452.0,124
x_30m_O2H,94702681.0,132
x_480m_EffRatio,94699149.0,106
x_60m_O2L_neut,93895157.0,122
x_1m_H2L_Vol_neut,93595684.0,130
x_15m_O2H,92569045.0,122
x_30m_OI_Chg_neut,91998348.0,130
x_30m_O2H_neut,91224864.0,126
x_15m_H2C,89927947.0,124
x_15m_L2C,88822989.0,119
x_1m_Premium,88817456.0,122
x_15m_O2H_neut,88512247.0,116
x_5m_O2H_neut,88434135.0,109
x_30m_O2L,88211810.0,110
x_120m_NetTaker_neut,87943724.0,102
x_120m_O2L,87099585.0,112
x_60m_OI_Chg,87036409.0,134
x_30m_PremiumDiff_neut,86838121.0,125
x_15m_O2L_neut,86683895.0,118
x_120m_PremiumDiff,86526804.0,118
x_1m_PremiumDiff_neut,85958357.0,126
x_60m_PremiumDiff_neut,85362544.0,118
x_5m_PremiumDiff_neut,84329450.0,123
x_30m_PremiumDiff,83604400.0,114
x_120m_H2C_neut,83411705.0,115
x_480m_PremiumDiff_neut,82674247.0,120
x_60m_OI_Chg_neut,82275691.0,125
x_5m_O2L,81415677.0,108
x_5m_OI_Chg,80395267.0,112
x_1m_O2L,79652388.0,111
x_1m_H2C_neut,79277767.0,111
x_1m_O2H_neut,79047189.0,108
x_15m_H2C_neut,78594945.0,114
x_5m_PremiumDiff,76869200.0,110
x_5m_C2VWAP,76534814.0,98
x_120m_Close_Diff_Rate_neut,75620445.0,101
x_15m_OI_Chg,74866439.0,114
x_1m_C2VWAP_neut,74781210.0,112
x_15m_PremiumDiff_neut,74744462.0,99
x_720m_OI_Z,73481185.0,106
x_60m_OI_Price_Ratio,71671545.0,80
x_15m_PremiumDiff,71393146.0,115
x_5m_O2C_neut,71355629.0,98
x_5m_O2L_neut,70725542.0,97
x_5m_H2C,69422678.0,104
x_1m_H2C,66470516.0,99
x_1m_L2C,66459732.0,95
x_15m_OI_Chg_neut,65505032.0,92
x_60m_EffRatio,65482356.0,81
x_5m_C2VWAP_neut,64506013.0,96
x_720m_PremiumDiff_neut,63628907.0,91
x_1m_Premium_neut,62969927.0,87
x_60m_EffRatio_neut,62855373.0,90
x_120m_PremiumDiff_neut,60807753.0,83
x_1m_O2L_neut,60054870.0,82
x_1m_C2VWAP,58085571.0,84
x_15m_RatioSkewDiff_neut,57144934.0,67
x_5m_O2C,57006964.0,85
x_5m_H2C_neut,54297555.0,88
x_5m_PctB_neut,48668461.0,67
