feature,importance_gain,importance_split
x_480m_O2C_neut,102677680.0,28
x_15m_O2L_neut,102347030.0,29
x_240m_PremiumDiff_neut,101358720.0,15
x_15m_OI_Chg_neut,99720000.0,20
x_5m_O2L,97315520.0,30
x_5m_PremiumDiff,96557850.0,28
x_1m_C2VWAP,94281110.0,22
x_60m_OI_Chg,91969070.0,32
x_5m_C2VWAP,91769920.0,28
x_60m_H2L_Vol_neut,87143530.0,23
x_30m_L2C_neut,84720150.0,26
x_120m_PremiumDiff_neut,82324830.0,18
x_120m_Close_Diff_Rate_neut,81967220.0,17
x_1m_O2L_neut,81709140.0,20
x_1m_O2H_neut,80925930.0,24
x_5m_H2L_Vol_neut,79949320.0,22
x_5m_O2L_neut,79448510.0,16
x_5m_O2H,77417330.0,19
x_1m_PremiumDiff_neut,73723370.0,19
x_15m_L2C,65614550.0,20
x_15m_O2H,65218000.0,20
x_60m_O2L_neut,62776730.0,21
x_1m_H2L_Vol,61874913.0,17
x_1m_L2C_neut,59857888.0,18
x_5m_L2C_neut,59783840.0,18
x_1m_O2L,59612770.0,15
x_5m_RVol_neut,57815880.0,15
x_5m_O2H_neut,56366790.0,17
x_5m_PctB_neut,52274360.0,18
x_1m_H2C_neut,51010100.0,14
x_1m_H2C,49240160.0,13
x_15m_O2H_neut,45628560.0,19
x_5m_OI_Chg,38694090.0,12
x_1m_H2L_Vol_neut,33412890.0,15
