feature,importance_gain,importance_split
x_240m_O2L_neut,136208745.0,74
x_120m_H2C,135589318.0,77
x_240m_O2H_neut,134733663.0,67
x_5m_O2L_neut,133306312.0,42
x_480m_Close_Diff_Rate,133216855.0,75
x_120m_OI_Chg_neut,132877867.0,76
x_1440m_O2C_neut,132456922.0,69
x_120m_OI_Chg,132082642.0,66
x_1440m_PctB,131473499.0,81
x_240m_OI_Chg_neut,128252391.0,70
x_15m_L2C,123511931.0,68
x_480m_PremiumDiff,122572153.0,78
x_720m_Close_Diff_Rate_neut,121602907.0,79
x_120m_Close_Diff_Rate,120780760.0,60
x_720m_PremiumDiff,118992048.0,69
x_15m_H2L_Vol,116984296.0,68
x_30m_O2L_neut,114971507.0,60
x_30m_OI_Chg_neut,114683345.0,63
x_120m_C2VWAP_neut,114677747.0,64
x_480m_O2C_neut,112782143.0,57
x_60m_O2L_neut,109489394.0,64
x_720m_O2C_neut,108715865.0,69
x_5m_Premium_neut,107745572.0,69
x_1m_PremiumDiff,106787627.0,55
x_240m_PremiumDiff_neut,106125413.0,63
x_5m_H2L_Vol_neut,105799893.0,46
x_5m_O2H,105340792.0,55
x_240m_C2VWAP_neut,103463515.0,66
x_240m_O2H,103050022.0,60
x_60m_Close_Diff_Rate,102039725.0,61
x_240m_PremiumDiff,102012488.0,56
x_30m_OI_Chg,100829792.0,57
x_5m_O2C_neut,99857957.0,47
x_5m_O2L,99059060.0,55
x_15m_O2L_neut,98963691.0,47
x_15m_OI_Chg,98259418.0,57
x_30m_O2L,98205146.0,50
x_1m_Premium,97573899.0,52
x_15m_H2C_neut,97427062.0,52
x_60m_OI_Price_Ratio,97381697.0,68
x_60m_OI_Chg_neut,96744601.0,50
x_30m_O2C,95660026.0,62
x_1m_PremiumDiff_neut,95083242.0,59
x_1440m_Close_Diff_Rate_neut,94406441.0,54
x_5m_H2C,94150164.0,58
x_60m_H2C,93405742.0,57
x_30m_PremiumDiff,92991840.0,55
x_5m_O2C,92879413.0,50
x_5m_RVol,92709738.0,48
x_60m_PremiumDiff,92580558.0,59
x_720m_PremiumDiff_neut,91673277.0,52
x_1m_C2VWAP_neut,91468971.0,42
x_60m_O2H,91321795.0,53
x_120m_PremiumDiff,90914631.0,58
x_5m_PctB_neut,90853871.0,48
x_30m_O2H,89846100.0,48
x_5m_OI_Chg,89837971.0,50
x_1440m_PremiumDiff_neut,88805227.0,57
x_60m_OI_Chg,87879977.0,56
x_60m_H2L_Vol_neut,86319647.0,51
x_15m_O2H_neut,86255087.0,32
x_15m_PremiumDiff,85223099.0,54
x_15m_PremiumDiff_neut,85218421.0,54
x_5m_C2VWAP,83295558.0,52
x_1m_O2L,83215569.0,55
x_5m_PremiumDiff_neut,82028247.0,54
x_30m_O2H_neut,80770397.0,48
x_30m_L2C_neut,80584752.0,51
x_1m_Premium_neut,79684198.0,39
x_15m_OI_Chg_neut,79410626.0,45
x_1m_H2L_Vol,78577930.0,44
x_5m_PremiumDiff,74809573.0,52
x_5m_L2C,74648650.0,40
x_15m_O2H,74448134.0,43
x_120m_PremiumDiff_neut,73573718.0,40
x_5m_L2C_neut,72359887.0,39
x_1m_L2C_neut,71608649.0,40
x_60m_PremiumDiff_neut,70760931.0,47
x_1m_L2C,70337425.0,41
x_480m_PremiumDiff_neut,67436920.0,44
x_1m_H2C_neut,66666168.0,45
x_5m_C2VWAP_neut,64610903.0,40
x_1m_H2C,59870185.0,40
x_5m_H2C_neut,59250145.0,29
x_1m_H2L_Vol_neut,59248604.0,35
x_1m_O2H_neut,59041725.0,38
x_1m_O2L_neut,58484289.0,41
x_5m_RVol_neut,56089165.0,33
x_30m_PremiumDiff_neut,55248549.0,42
x_15m_H2C,54979045.0,32
x_120m_Close_Diff_Rate_neut,53410038.0,30
x_1m_C2VWAP,51537035.0,37
x_5m_O2H_neut,43870974.0,32
