feature,importance_gain,importance_split
x_1440m_Close_Diff_Rate_neut,6784240.0,4
x_60m_O2H,6749308.0,3
x_1440m_PctB_neut,6316620.0,3
x_5m_H2L_Vol_neut,6027330.0,2
x_720m_OI_XSkew,6015222.0,3
x_1440m_NetTaker_neut,5847527.0,4
x_120m_H2C,5144730.0,3
x_720m_Close_Diff_Rate_neut,4757450.0,2
x_30m_O2L_neut,4540510.0,2
x_5m_PremiumDiff,4499210.0,2
x_240m_OI_Chg_neut,4398700.0,3
x_60m_O2H_neut,4341400.0,2
x_120m_PremiumDiff_neut,4246340.0,2
x_720m_PremiumDiff,4166780.0,1
x_720m_EffRatio,3989180.0,1
x_1m_L2C,3967440.0,1
x_120m_L2C,3806320.0,2
x_120m_Vol_neut,3760717.0,3
x_30m_PremiumDiff_neut,3693240.0,1
x_15m_O2L_neut,3681100.0,2
x_15m_RatioSkewDiff_neut,3660290.0,1
x_480m_H2C_neut,3557000.0,1
x_720m_OI_Price_Ratio_neut,3519320.0,2
x_120m_C2VWAP_neut,3450689.0,3
x_720m_OI_Z,3103470.0,2
x_15m_L2C,3090440.0,1
x_120m_CrowdingPressure_neut,3030680.0,1
x_720m_O2H,3010650.0,2
x_60m_H2L_Vol_neut,2977150.0,2
x_120m_Close_Diff_Rate,2964120.0,2
x_60m_Close_Diff_Rate,2923252.0,2
x_480m_PremiumDiff_neut,2910650.0,2
x_120m_L2C_neut,2874821.0,2
x_1m_H2C,2674170.0,1
x_5m_C2VWAP_neut,2667970.0,2
x_1440m_O2C_neut,2636820.0,2
x_1m_Premium,2540950.0,2
x_5m_O2H_neut,2526860.0,1
x_15m_OI_Chg_neut,2441140.0,2
x_720m_O2L,2297140.0,1
x_60m_OI_Chg,2210522.0,2
x_5m_PremiumDiff_neut,2206580.0,1
x_120m_O2L,2168760.0,1
x_240m_O2C,2140370.0,2
x_5m_O2C_neut,2126380.0,2
x_1m_H2C_neut,2105370.0,1
x_30m_OI_Chg,2055395.0,2
x_120m_Close_Diff_Rate_neut,1979010.0,1
x_15m_H2C_neut,1966290.0,1
x_5m_O2L_neut,1941170.0,1
x_1440m_O2L_neut,1924620.0,1
x_30m_L2C_neut,1867900.0,1
x_5m_H2C_neut,1858270.0,1
x_30m_OI_Chg_neut,1798680.0,1
x_1m_O2H_neut,1797007.0,2
x_240m_OI_Chg,1699280.0,1
x_15m_O2H_neut,1534290.0,1
x_1m_C2VWAP,1527190.0,1
x_5m_O2H,1523490.0,1
x_480m_O2L,1495700.0,1
x_240m_O2H_neut,1490850.0,1
x_1440m_PremiumDiff_neut,1392260.0,1
x_15m_H2L_Vol,1362350.0,1
x_1m_H2L_Vol_neut,1351870.0,1
x_480m_EffRatio,1300130.0,1
x_5m_O2C,1269310.0,1
x_240m_O2L_neut,1268850.0,1
x_5m_RVol,1188550.0,1
x_1m_L2C_neut,1161730.0,1
x_120m_OI_Chg,1148930.0,1
x_60m_EffRatio_neut,1140990.0,1
x_480m_Close_Diff_Rate,1105800.0,1
x_1m_O2L_neut,1056490.0,1
x_15m_OI_Chg,1050900.0,1
x_60m_H2C,997119.0,1
x_480m_L2C_neut,948429.0,1
x_5m_OI_Chg,939904.0,1
x_5m_RVol_neut,934103.0,1
x_1m_PremiumDiff_neut,612564.0,1
x_60m_O2L,0.0,0
x_60m_O2L_neut,0.0,0
x_60m_PremiumDiff_neut,0.0,0
x_60m_PremiumDiff,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_240m_PctB_neut,0.0,0
x_60m_EffRatio,0.0,0
x_240m_NetTaker_neut,0.0,0
x_120m_NetTaker_neut,0.0,0
x_120m_O2H,0.0,0
x_1440m_OI_Chg,0.0,0
x_15m_H2C,0.0,0
x_15m_O2H,0.0,0
x_15m_O2L,0.0,0
x_15m_PremiumDiff_neut,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_H2L_Vol,0.0,0
x_1m_O2L,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_Premium_neut,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_5m_Premium_neut,0.0,0
x_30m_O2C,0.0,0
x_30m_O2H_neut,0.0,0
x_30m_O2L,0.0,0
x_30m_PremiumDiff,0.0,0
x_480m_L2C,0.0,0
x_480m_OI_Chg,0.0,0
x_480m_PremiumDiff,0.0,0
x_5m_C2VWAP,0.0,0
x_5m_L2C,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_O2L,0.0,0
x_5m_PctB_neut,0.0,0
x_720m_PremiumDiff_neut,0.0,0
